vendor_id,taxi_id,trip_id,distance,duration,fare,num_passengers
1,11,32,3.68,12.83,36.61,4
1,11,33,5.11,11.79,37.62,1
1,11,34,6.22,17.39,51.22,2
1,11,35,1.96,17.75,42.73,1
1,11,36,6.28,14.78,46.12,4
1,11,37,8.59,17.56,56.67,4
1,11,38,5.49,16.38,47.62,2
1,11,39,8.74,18.86,59.6,1
1,12,0,5.02,9.39,32.62,2
1,12,1,6.85,11.11,40.02,1
1,12,2,5.54,16.89,48.75,4
1,12,3,6.51,15.45,47.96,2
1,12,4,6.78,16.74,51.12,3
1,12,5,6.17,5.47,27.27,2
1,12,6,3.28,15.41,40.9,2
1,12,7,5.63,6.74,28.64,4
1,12,8,6.41,21.16,59.17,4
1,12,9,5.6,2.8,20.7,1
1,12,10,3.81,24.5,60.23,3
1,12,11,6.97,10.06,38.18,2
1,12,12,2.42,17.39,43.01,4
1,12,13,4.46,8.05,28.73,4
1,12,14,1.49,7.58,21.38,4
1,12,15,6.4,11.51,39.84,1
1,12,16,1.09,19.13,43.61,1
1,12,17,4.14,12.61,37.16,2
1,12,18,4.08,15.51,42.83,2
1,12,19,5.03,18.84,51.54,2
1,12,20,3.81,7.75,26.73,3
1,12,21,2.48,12.88,34.12,2
1,12,22,5.73,15.61,46.6,2
1,12,23,2.16,20.17,48.01,2
1,12,24,3.23,17.52,45.02,2
1,12,25,6.3,14.42,45.45,2
1,12,26,4.6,13.33,39.6,4
1,12,27,7.19,9.33,37.19,4
1,12,28,2.04,8.04,23.49,2
1,12,29,5.75,18.62,52.66,4
1,12,30,6.96,15.91,49.85,2
1,12,31,4.89,14.12,41.8,4
1,12,32,8.27,10.18,41.22,3
1,12,33,5.25,12.38,39.1,3
1,12,34,6.26,8.22,32.96,3
1,12,35,11.51,23.58,75.02,1
1,12,36,6.77,21.08,59.78,3
1,12,37,5.22,14.2,42.68,1
1,12,38,8.13,17.09,54.74,1
1,12,39,4.68,17.53,48.17,4
1,13,0,1.24,15.39,36.46,4
1,13,1,8.35,19.12,59.28,3
1,13,2,7.82,15.59,51.07,3
1,13,3,5.82,24.37,64.31,3
1,13,4,3.04,18.72,47.01,1
1,13,5,6.64,11.41,40.16,2
1,13,6,8.34,19.72,60.45,2
1,13,7,8.76,19.87,61.66,3
1,13,8,6.77,21.39,60.4,1
1,13,9,4.47,21.39,55.44,1
1,13,10,4.29,19.03,50.33,3
1,13,11,3.9,14.52,40.46,1
1,13,12,4.64,14.69,42.4,3
1,13,13,4.08,11.24,34.29,3
1,13,14,3.88,21.33,54.04,3
1,13,15,4.3,13.63,39.55,2
1,13,16,6.55,5.95,29.05,4
1,13,17,4.95,18.21,50.11,4
1,13,18,6.64,16.67,50.68,2
1,13,19,4.52,12.04,36.84,4
1,13,20,7.72,10.62,40.92,1
1,13,21,5.25,4.38,23.1,2
1,13,22,6.64,14.31,45.96,4
1,13,23,5.73,14.47,44.32,1
1,13,24,5.98,8.76,33.44,2
1,13,25,5.13,10.25,34.58,2
1,13,26,4.65,11.81,36.66,1
1,13,27,6.11,12.52,41.24,1
1,13,28,7.33,15.53,49.89,1
1,13,29,3.1,17.18,44.06,1
1,13,30,4.21,11.32,34.73,4
1,13,31,8.87,23.1,68.36,2
1,13,32,4.74,6.77,26.78,3
1,13,33,0.89,23.56,52.04,2
1,13,34,8.63,18.53,58.7,1
1,13,35,4.86,6.05,25.6,1
1,13,36,6.04,15.58,47.21,4
1,13,37,7.08,5.2,28.69,1
1,13,38,5.05,15.61,45.13,3
1,13,39,6.65,17.23,51.82,2
1,14,0,2.5,21.83,52.06,1
1,14,1,2.06,13.99,35.43,3
1,14,2,4.83,10.99,35.41,4
1,14,3,4.75,12.34,37.94,1
1,14,4,9.99,22.24,69.06,2
1,14,5,5.55,20.59,56.17,4
1,14,6,2.65,14.88,38.48,2
1,14,7,2.38,17.43,43.0,1
1,14,8,4.23,10.62,33.38,2
1,14,9,7.29,0.99,20.73,1
1,14,10,4.53,5.06,22.9,1
1,14,11,9.93,13.13,50.71,4
1,14,12,3.74,9.8,30.68,4
1,14,13,3.53,21.8,54.22,4
1,14,14,7.09,8.16,34.63,1
1,14,15,3.53,36.79,84.2,2
1,14,16,4.46,16.7,46.03,2
1,14,17,3.26,7.34,24.72,3
1,14,18,1.8,15.45,37.79,1
1,14,19,4.58,13.23,39.35,4
1,14,20,0.39,15.43,34.7,1
1,14,21,5.1,8.62,31.26,4
1,14,22,4.32,26.11,64.55,3
1,14,23,8.45,9.58,40.41,2
1,14,24,9.24,17.89,58.74,1
1,14,25,4.64,18.89,50.8,4
1,14,26,4.27,20.96,54.14,4
1,14,27,0.12,18.41,40.08,1
1,14,28,3.65,13.25,37.38,2
1,14,29,3.94,9.85,31.21,1
1,14,30,5.14,9.86,33.82,1
1,14,31,2.96,19.9,49.19,1
1,14,32,3.59,2.15,15.05,1
1,14,33,7.55,23.3,65.91,4
1,14,34,7.21,26.76,72.09,3
1,14,35,1.96,12.5,32.23,1
1,14,36,5.94,15.05,45.93,3
1,14,37,6.3,15.07,46.75,2
1,14,38,7.13,18.92,56.24,3
1,14,39,5.5,16.82,48.52,3
1,15,0,5.87,21.2,58.08,2
1,15,1,3.18,20.04,49.95,2
1,15,2,4.71,23.5,60.17,1
1,15,3,4.05,11.37,34.49,2
1,15,4,4.87,12.78,39.08,4
1,15,5,4.85,15.29,44.06,3
1,15,6,5.0,9.97,33.74,2
1,15,7,1.58,14.19,34.79,2
1,15,8,6.55,19.53,56.21,3
1,15,9,6.93,19.26,56.49,4
1,15,10,4.81,14.15,41.69,3
1,15,11,3.63,6.28,23.4,1
1,15,12,6.05,3.41,22.89,3
1,15,13,4.02,12.49,36.66,1
1,15,14,5.04,18.47,50.83,4
1,15,15,3.22,15.6,41.16,4
1,15,16,3.98,15.21,42.02,3
1,15,17,4.48,14.3,41.28,3
1,15,18,4.59,22.6,58.11,4
1,15,19,4.92,9.77,33.17,3
1,15,20,7.65,17.01,53.54,4
1,15,21,7.17,15.78,50.05,3
1,15,22,6.27,17.17,50.88,2
1,15,23,2.13,10.92,29.44,4
1,15,24,3.06,14.42,38.45,2
1,15,25,5.63,14.11,43.38,1
1,15,26,6.72,19.43,56.38,3
1,15,27,5.33,11.64,37.79,1
1,15,28,4.95,16.44,46.57,4
1,15,29,4.98,16.88,47.52,3
1,15,30,2.6,16.71,42.04,4
1,15,31,6.91,19.16,56.25,2
1,15,32,3.93,15.54,42.57,3
1,15,33,6.17,20.08,56.49,4
1,15,34,6.49,13.88,44.78,1
1,15,35,2.7,14.27,37.37,1
1,15,36,4.4,14.67,41.84,4
1,15,37,5.77,14.91,45.28,1
1,15,38,3.13,24.36,58.48,2
1,15,39,4.16,13.96,39.91,4
1,16,0,1.46,17.23,40.61,4
1,16,1,1.65,19.3,45.16,3
1,16,2,4.15,15.21,42.38,4
1,16,3,4.46,10.31,33.25,3
1,16,4,4.45,14.22,41.05,3
1,16,5,3.73,18.1,47.26,4
1,16,6,4.43,14.15,40.87,3
1,16,7,2.56,14.44,37.41,1
1,16,8,4.1,15.38,42.62,4
1,16,9,1.78,10.66,28.16,3
1,16,10,5.02,14.11,42.06,3
1,16,11,4.22,14.35,40.82,3
1,16,12,5.82,13.77,43.11,2
1,16,13,9.58,15.02,53.73,2
1,16,14,1.72,8.01,22.74,4
1,16,15,7.23,7.15,32.92,1
1,16,16,9.06,15.13,52.83,1
1,16,17,5.65,7.15,29.5,2
1,16,18,5.27,15.03,44.44,2
1,16,19,5.65,24.86,64.92,4
1,16,20,6.09,26.63,69.41,3
1,16,21,5.72,12.2,39.76,4
1,16,22,5.58,16.81,48.67,1
1,16,23,5.27,19.36,53.1,3
1,16,24,8.65,21.91,65.5,4
1,16,25,4.77,13.07,39.44,1
1,16,26,4.47,14.19,41.04,2
1,16,27,4.17,22.74,57.49,3
1,16,28,3.81,18.22,47.67,4
1,16,29,4.96,17.47,48.65,4
1,16,30,2.31,5.34,18.67,2
1,16,31,5.95,19.75,55.35,3
1,16,32,1.92,13.68,34.51,1
1,16,33,3.73,12.37,35.8,1
1,16,34,5.75,15.06,45.54,1
1,16,35,6.34,19.9,56.49,3
1,16,36,4.52,17.74,48.24,1
1,16,37,5.48,15.72,46.28,1
1,16,38,4.34,3.6,19.57,2
1,16,39,6.14,18.38,53.02,2
1,17,0,5.75,10.19,35.8,3
1,17,1,4.39,13.86,40.2,3
1,17,2,3.92,20.26,51.99,4
1,17,3,4.65,10.58,34.2,1
1,17,4,2.68,15.99,40.77,4
1,17,5,6.09,18.34,52.83,4
1,17,6,2.92,20.49,50.29,2
1,17,7,7.54,18.32,55.93,2
1,17,8,4.87,21.87,57.26,2
1,17,9,7.78,14.62,49.04,1
1,17,10,6.83,10.83,39.41,3
1,17,11,5.34,17.01,48.55,1
1,17,12,5.28,21.39,57.18,3
1,17,13,6.7,17.98,53.43,3
1,17,14,5.35,20.16,54.88,1
1,17,15,2.78,22.88,54.76,1
1,17,16,3.26,17.16,44.36,4
1,17,17,4.71,2.42,18.01,3
1,17,18,4.01,18.76,49.18,2
1,17,19,4.85,14.17,41.82,4
1,17,20,2.96,16.45,42.29,4
1,17,21,2.7,16.75,42.33,4
1,17,22,3.83,13.27,37.81,2
1,17,23,6.74,9.46,36.48,4
1,17,24,4.48,15.0,42.68,2
1,17,25,3.31,13.76,37.67,2
1,17,26,7.29,18.21,55.17,4
1,17,27,11.13,14.78,56.6,1
1,17,28,7.94,30.51,81.17,2
1,17,29,6.99,15.46,49.02,2
1,17,30,1.79,18.11,43.09,4
1,17,31,4.67,19.43,51.95,4
1,17,32,4.52,7.46,27.68,4
1,17,33,2.73,15.91,40.72,3
1,17,34,2.34,14.66,37.37,2
1,17,35,5.63,23.87,62.9,2
1,17,36,1.81,14.83,36.57,3
1,17,37,5.0,8.83,31.46,3
1,17,38,1.41,26.5,59.05,1
1,17,39,5.35,20.0,54.56,3
1,18,0,6.19,17.97,52.31,2
1,18,1,5.71,23.79,62.91,1
1,18,2,3.55,8.98,28.63,2
1,18,3,7.32,15.96,50.73,2
1,18,4,5.67,16.22,47.69,2
1,18,5,1.47,17.71,41.6,3
1,18,6,5.65,14.3,43.8,3
1,18,7,2.79,16.65,42.33,2
1,18,8,6.71,15.83,49.15,2
1,18,9,8.08,14.82,50.09,2
1,18,10,5.46,25.66,66.11,3
1,18,11,6.5,6.47,29.98,4
1,18,12,1.27,16.84,39.42,4
1,18,13,3.81,9.94,31.11,3
1,18,14,12.48,15.79,61.54,3
1,18,15,4.48,21.07,54.82,2
1,18,16,5.56,22.98,60.97,2
1,18,17,4.78,16.24,45.8,4
1,18,18,3.95,22.36,56.25,4
1,18,19,3.61,16.88,44.56,4
1,18,20,2.23,12.26,32.34,1
1,18,21,5.67,17.78,50.81,2
1,18,22,2.28,14.92,37.76,3
1,18,23,6.24,12.44,41.36,3
1,18,24,8.21,9.8,40.33,2
1,18,25,9.62,20.58,64.94,4
1,18,26,4.71,10.23,33.63,3
1,18,27,2.97,11.44,32.3,3
1,18,28,5.76,16.1,47.64,1
1,18,29,4.68,15.98,45.07,2
1,18,30,9.45,7.43,38.27,3
1,18,31,5.69,15.95,47.19,2
1,18,32,3.61,6.81,24.42,2
1,18,33,2.97,16.84,43.1,3
1,18,34,5.78,12.11,39.7,3
1,18,35,6.96,14.66,47.35,3
1,18,36,1.95,14.68,36.57,3
1,18,37,5.0,16.02,45.84,3
1,18,38,6.44,12.09,41.09,2
1,18,39,6.34,10.3,37.29,4
1,19,0,3.61,16.07,42.94,2
1,19,1,8.13,21.15,62.86,1
1,19,2,7.01,14.57,47.28,1
1,19,3,6.72,19.62,56.76,2
1,19,4,6.49,18.04,53.1,3
1,19,5,4.37,15.76,43.96,4
1,19,6,0.57,17.59,39.41,1
1,19,7,4.55,10.27,33.37,1
1,19,8,4.86,17.28,48.06,4
1,19,9,1.71,12.83,32.35,3
1,19,10,2.08,5.46,18.41,2
1,19,11,9.19,10.67,44.19,1
1,19,12,6.39,21.09,58.98,1
1,19,13,4.74,11.23,35.7,4
1,19,14,9.52,22.81,69.18,1
1,19,15,3.77,19.83,50.8,3
1,19,16,7.99,2.02,24.3,3
1,19,17,6.65,18.37,54.1,3
1,19,18,3.82,10.49,32.23,3
1,19,19,6.92,18.29,54.53,3
1,19,20,3.63,16.86,44.56,2
1,19,21,5.72,13.48,42.32,4
1,19,22,5.71,13.83,42.99,3
1,19,23,3.59,18.01,46.77,4
1,19,24,3.9,12.77,36.96,3
1,19,25,7.33,18.45,55.73,2
1,19,26,7.52,24.01,67.26,1
1,19,27,5.03,19.04,51.94,1
1,19,28,8.09,19.41,59.29,3
1,19,29,6.73,13.05,43.64,1
1,19,30,3.3,17.38,44.89,1
1,19,31,7.76,13.7,47.16,3
1,19,32,0.97,14.4,33.9,4
1,19,33,6.38,5.26,27.3,1
1,19,34,3.48,14.35,39.22,4
1,19,35,4.18,12.82,37.67,4
1,19,36,6.63,4.4,26.12,2
1,19,37,7.76,10.37,40.5,2
1,19,38,6.69,23.04,63.53,2
1,19,39,2.97,5.18,19.78,2
1,20,0,5.27,11.59,37.56,4
1,20,1,5.94,15.97,47.77,1
1,20,2,5.7,9.45,34.21,4
1,20,3,1.66,20.49,47.57,3
1,20,4,1.63,21.82,50.16,3
1,20,5,5.94,20.25,56.33,1
1,20,6,4.88,21.48,56.5,1
1,20,7,6.22,16.63,49.7,3
1,20,8,6.57,10.51,38.21,2
1,20,9,6.57,12.32,41.83,3
1,20,10,7.92,7.82,35.75,1
1,20,11,5.67,13.86,42.97,1
1,20,12,9.19,7.48,37.81,4
1,20,13,6.24,11.93,40.34,1
1,20,14,7.36,11.86,42.62,2
1,20,15,3.6,18.0,46.78,3
1,20,16,8.81,15.75,53.53,1
1,20,17,4.7,12.58,38.31,4
1,20,18,6.22,13.96,44.36,4
1,20,19,5.88,15.98,47.66,4
1,20,20,1.57,19.0,44.39,3
1,20,21,6.66,20.63,58.65,1
1,20,22,4.79,18.08,49.51,1
1,20,23,6.73,15.37,48.28,3
1,20,24,2.43,17.12,42.49,2
1,20,25,3.46,9.96,30.39,1
1,20,26,7.03,9.01,36.2,2
1,20,27,7.77,14.95,49.68,3
1,20,28,4.65,16.36,45.76,3
1,20,29,3.41,11.25,32.87,3
1,20,30,4.58,17.95,48.79,1
1,20,31,4.42,21.51,55.57,4
1,20,32,2.88,13.86,36.94,2
1,20,33,2.76,27.33,63.62,1
1,20,34,6.61,12.25,41.78,1
1,20,35,7.57,15.45,50.25,2
1,20,36,5.81,12.55,40.65,4
1,20,37,6.5,21.35,59.74,3
1,20,38,7.41,14.46,47.93,3
1,20,39,5.06,19.19,52.31,4
1,21,0,5.44,21.15,57.05,2
1,21,1,7.63,8.43,36.34,3
1,21,2,4.75,17.26,47.78,4
1,21,3,4.61,13.13,39.22,2
1,21,4,2.86,15.45,40.08,2
1,21,5,3.4,10.59,31.52,2
1,21,6,6.91,21.13,60.19,4
1,21,7,2.67,13.13,35.03,2
1,21,8,3.49,15.42,41.38,1
1,21,9,5.05,16.01,45.93,2
1,21,10,1.94,17.89,42.97,4
1,21,11,4.0,10.81,33.26,4
1,21,12,5.55,17.48,49.95,3
1,21,13,6.0,18.45,52.86,4
1,21,14,6.27,22.25,61.04,4
1,21,15,5.19,19.07,52.35,4
1,21,16,4.41,20.11,52.75,2
1,21,17,5.31,12.07,38.61,1
1,21,18,1.08,15.88,37.09,2
1,21,19,8.1,12.53,45.56,1
1,21,20,7.22,7.48,33.56,3
1,21,21,4.33,18.54,49.43,4
1,21,22,6.79,18.67,55.01,3
1,21,23,5.76,12.53,40.5,1
1,21,24,2.84,16.57,42.27,1
1,21,25,7.37,17.95,54.82,1
1,21,26,2.56,15.14,38.81,2
1,21,27,6.52,23.12,63.32,2
1,21,28,2.96,15.87,41.13,1
1,21,29,4.24,22.22,56.6,1
1,21,30,5.95,18.88,53.61,4
1,21,31,3.4,13.72,37.78,1
1,21,32,5.84,25.91,67.43,1
1,21,33,6.9,4.11,26.12,1
1,21,34,4.96,14.65,43.01,4
1,21,35,3.33,6.88,23.95,1
1,21,36,4.86,22.67,58.84,3
1,21,37,4.0,16.2,44.04,4
1,21,38,3.55,18.06,46.79,4
1,21,39,0.73,18.75,42.08,2
1,22,0,7.01,11.9,41.94,4
1,22,1,6.3,19.29,55.19,3
1,22,2,9.23,13.56,50.06,2
1,22,3,1.32,7.75,21.35,2
1,22,4,2.53,17.11,42.68,1
1,22,5,2.22,10.36,28.52,4
1,22,6,6.55,25.04,67.23,2
1,22,7,3.46,18.36,47.19,1
1,22,8,6.19,13.39,43.15,4
1,22,9,6.03,5.53,27.08,4
1,22,10,8.02,16.7,53.72,2
1,22,11,7.84,20.55,61.03,4
1,22,12,7.06,24.53,67.31,4
1,22,13,4.85,9.96,33.4,4
1,22,14,2.91,18.84,46.97,2
1,22,15,1.02,16.84,38.88,3
1,22,16,3.74,19.78,50.64,2
1,22,17,4.82,13.39,40.19,1
1,22,18,5.12,15.32,44.7,4
1,22,19,4.72,23.5,60.2,2
1,22,20,5.85,16.29,48.22,3
1,22,21,4.89,12.83,39.22,3
1,22,22,4.6,13.29,39.52,4
1,22,23,6.33,9.01,34.69,4
1,22,24,5.43,10.28,35.29,4
1,22,25,2.47,16.55,41.44,2
1,22,26,3.45,17.49,45.43,3
1,22,27,8.19,19.0,58.69,2
1,22,28,1.91,19.5,46.13,1
1,22,29,4.66,18.42,49.91,1
1,22,30,0.55,18.36,40.91,1
1,22,31,6.21,14.53,45.47,3
1,22,32,7.67,12.72,45.01,2
1,22,33,7.3,10.9,40.57,1
1,22,34,5.3,21.43,57.31,2
1,22,35,3.49,12.07,34.68,1
1,22,36,4.92,11.94,37.51,1
1,22,37,2.92,9.14,27.59,2
1,22,38,5.95,20.3,56.45,1
1,22,39,6.58,21.55,60.31,3
1,23,0,6.27,14.42,45.38,2
1,23,1,1.46,5.61,17.37,3
1,23,2,3.37,17.23,44.74,4
1,23,3,6.37,18.46,53.68,3
1,23,4,9.4,11.09,45.48,4
1,23,5,3.64,17.68,46.22,2
1,23,6,4.08,15.34,42.49,3
1,23,7,2.85,19.88,48.92,1
1,23,8,3.25,15.68,41.38,3
1,23,9,8.59,18.01,57.57,2
1,23,10,6.47,14.75,46.48,1
1,23,11,2.3,11.59,31.15,1
1,23,12,5.05,13.42,40.75,4
1,23,13,4.49,15.82,44.34,4
1,23,14,2.37,19.07,46.26,4
1,23,15,0.74,18.02,40.64,4
1,23,16,5.14,9.49,33.08,1
1,23,17,3.86,23.36,58.06,3
1,23,18,8.71,6.67,35.15,3
1,23,19,8.1,12.68,45.86,4
1,23,20,4.64,6.95,26.92,1
1,23,21,9.47,10.2,43.86,3
1,23,22,5.0,10.85,35.5,4
1,23,23,4.95,19.04,51.77,4
1,23,24,3.37,13.16,36.6,3
1,23,25,0.49,11.47,27.0,1
1,23,26,4.74,7.49,28.22,4
1,23,27,2.41,16.4,41.01,3
1,23,28,7.09,17.49,53.29,1
1,23,29,6.33,10.9,38.47,3
1,23,30,4.7,9.95,33.05,3
1,23,31,5.36,18.73,52.04,4
1,23,32,5.95,12.69,41.23,4
1,23,33,6.54,12.91,42.95,1
1,23,34,4.85,13.75,40.98,4
1,23,35,5.64,12.16,39.5,4
1,23,36,6.91,11.26,40.45,1
1,23,37,2.87,14.39,37.98,4
1,23,38,8.69,5.42,32.61,2
1,23,39,3.57,15.45,41.61,3
1,24,0,5.13,17.85,49.78,4
1,24,1,7.56,7.83,34.99,1
1,24,2,5.29,11.93,38.29,1
1,24,3,6.27,15.29,47.12,4
1,24,4,2.88,16.86,42.94,2
1,24,5,7.86,16.21,52.4,2
1,24,6,3.5,17.07,44.7,3
1,24,7,1.87,19.8,46.64,2
1,24,8,5.25,16.28,46.9,2
1,24,9,8.08,24.47,69.39,4
1,24,10,5.99,13.87,43.68,3
1,24,11,4.6,16.47,45.88,1
1,24,12,7.59,11.95,43.29,3
1,24,13,3.75,17.26,45.62,4
1,24,14,5.49,7.36,29.58,3
1,24,15,5.39,21.91,58.46,1
1,24,16,6.87,21.02,59.88,4
1,24,17,8.94,6.29,34.89,4
1,24,18,5.28,16.4,47.2,4
1,24,19,4.51,15.24,43.22,2
1,24,20,2.35,16.84,41.76,3
1,24,21,5.29,7.66,29.75,2
1,24,22,7.99,10.14,40.54,3
1,24,23,3.77,17.3,45.74,3
1,24,24,4.88,20.05,53.64,4
1,24,25,6.93,20.76,59.49,3
1,24,26,6.26,11.55,39.62,2
1,24,27,5.7,10.35,36.01,1
1,24,28,2.79,16.73,42.49,2
1,24,29,7.49,2.66,24.5,1
1,24,30,3.85,5.84,23.0,4
1,24,31,5.14,11.4,36.9,4
1,24,32,4.27,14.64,41.5,1
1,24,33,5.97,15.84,47.58,4
1,24,34,6.19,19.37,55.11,1
1,24,35,6.54,16.72,50.57,2
1,24,36,6.35,14.76,46.24,1
1,24,37,6.93,11.94,41.85,1
1,24,38,5.69,8.15,31.59,3
1,24,39,7.46,15.95,51.01,1
1,25,0,4.62,12.2,37.38,2
1,25,1,4.88,4.98,23.5,4
1,25,2,2.56,15.06,38.65,3
1,25,3,3.66,21.05,53.01,2
1,25,4,4.71,5.97,25.11,1
1,25,5,2.92,15.73,40.77,4
1,25,6,9.97,18.26,61.06,3
1,25,7,7.67,2.69,24.95,3
1,25,8,4.63,13.46,39.92,4
1,25,9,3.57,21.0,52.71,1
1,25,10,3.04,20.28,50.13,3
1,25,11,6.75,14.26,46.1,1
1,25,12,7.23,20.59,59.8,3
1,25,13,3.44,16.99,44.41,2
1,25,14,2.13,7.8,23.2,3
1,25,15,3.83,21.62,54.51,1
1,25,16,8.05,14.09,48.57,3
1,25,17,5.33,20.31,55.13,2
1,25,18,4.66,11.4,35.87,1
1,25,19,4.62,19.77,52.52,4
1,25,20,5.31,12.55,39.57,4
1,25,21,2.91,20.47,50.23,4
1,25,22,0.58,17.35,38.95,4
1,25,23,6.91,17.29,52.51,2
1,25,24,5.26,20.87,56.1,1
1,25,25,4.04,13.79,39.31,4
1,25,26,0.13,17.7,38.68,4
1,25,27,3.98,14.64,40.88,2
1,25,28,2.33,17.04,42.11,4
1,25,29,6.88,12.52,42.9,2
1,25,30,5.14,18.76,51.62,4
1,25,31,5.47,19.08,52.98,4
1,25,32,5.36,12.52,39.62,2
1,25,33,5.38,17.27,49.16,4
1,25,34,6.93,15.6,49.17,1
1,25,35,5.4,10.77,36.2,2
1,25,36,4.97,20.18,54.1,1
1,25,37,0.66,23.43,51.29,2
1,25,38,6.99,11.85,41.8,3
1,25,39,4.26,11.85,35.9,1
1,26,0,6.41,14.0,44.85,2
1,26,1,7.91,15.85,51.79,2
1,26,2,3.15,7.22,24.24,4
1,26,3,7.15,4.41,27.26,2
1,26,4,6.47,9.33,35.64,3
1,26,5,5.7,18.27,51.85,3
1,26,6,4.49,9.33,31.36,1
1,26,7,6.42,14.82,46.51,1
1,26,8,3.15,11.99,33.78,3
1,26,9,5.83,16.42,48.43,3
1,26,10,5.77,12.91,41.28,4
1,26,11,3.85,18.22,47.76,2
1,26,12,5.47,16.11,47.04,2
1,26,13,4.12,12.6,37.1,4
1,26,14,5.23,22.97,60.24,4
1,26,15,3.16,11.79,33.41,3
1,26,16,3.8,15.58,42.37,3
1,26,17,5.06,15.0,43.93,1
1,26,18,5.69,3.62,22.53,2
1,26,19,4.81,22.56,58.51,1
1,26,20,5.01,11.48,36.78,2
1,26,21,3.8,25.79,62.79,1
1,26,22,4.51,27.76,68.26,1
1,26,23,3.44,16.21,42.85,3
1,26,24,5.55,16.03,47.05,1
1,26,25,6.57,16.18,49.55,3
1,26,26,4.47,23.43,59.52,1
1,26,27,5.06,21.97,57.87,1
1,26,28,4.7,14.74,42.63,2
1,26,29,3.66,15.13,41.17,2
1,26,30,6.11,7.6,31.4,1
1,26,31,4.6,20.61,54.16,3
1,26,32,6.92,16.71,51.37,4
1,26,33,3.12,6.73,23.2,4
1,26,34,3.99,11.15,33.92,4
1,26,35,4.78,23.24,59.8,1
1,26,36,2.28,15.66,39.24,2
1,26,37,3.12,12.02,33.78,3
1,26,38,4.48,12.1,36.88,4
1,26,39,5.66,19.81,54.85,4
1,27,0,5.47,18.13,51.08,4
1,27,1,3.22,17.24,44.44,3
1,27,2,4.36,18.62,49.66,1
1,27,3,5.9,3.92,23.58,2
1,27,4,1.47,11.15,28.48,2
1,27,5,5.63,7.45,30.06,1
1,27,6,3.8,16.18,43.57,3
1,27,7,5.72,7.33,30.02,1
1,27,8,7.1,10.52,39.38,1
1,27,9,5.91,3.26,22.29,2
1,27,10,2.89,17.91,45.06,1
1,27,11,5.02,15.72,45.28,3
1,27,12,3.79,14.05,39.29,4
1,27,13,4.98,13.02,39.8,2
1,27,14,6.52,9.82,36.72,4
1,27,15,5.87,5.5,26.68,1
1,27,16,2.71,13.4,35.65,1
1,27,17,4.32,7.75,27.83,1
1,27,18,4.68,10.26,33.63,2
1,27,19,8.9,4.72,31.66,3
1,27,20,3.75,15.97,43.04,1
1,27,21,2.31,19.2,46.39,1
1,27,22,0.43,22.4,48.73,3
1,27,23,3.52,16.26,43.12,2
1,27,24,6.96,12.11,42.25,2
1,27,25,3.91,14.05,39.55,3
1,27,26,7.46,14.31,47.73,3
1,27,27,8.01,11.65,43.6,1
1,27,28,6.02,24.07,64.14,4
1,27,29,3.34,13.67,37.55,1
1,27,30,6.11,11.45,39.1,2
1,27,31,6.85,13.78,45.36,4
1,27,32,10.33,15.69,56.69,2
1,27,33,4.18,11.21,34.45,2
1,27,34,4.96,13.96,41.63,3
1,27,35,1.36,11.02,27.98,3
1,27,36,7.18,20.29,59.09,4
1,27,37,5.91,13.95,43.67,2
1,27,38,10.13,15.09,55.06,3
1,27,39,2.45,17.91,44.11,4
1,28,0,5.23,14.47,43.24,3
1,28,1,4.83,6.84,27.11,3
1,28,2,1.45,16.12,38.37,4
1,28,3,6.6,15.26,47.78,1
1,28,4,4.81,16.64,46.67,1
1,28,5,4.49,13.45,39.6,2
1,28,6,3.95,20.03,51.59,2
1,28,7,3.42,26.17,62.73,4
1,28,8,2.17,19.07,45.83,4
1,28,9,4.49,12.01,36.72,3
1,28,10,4.84,15.46,44.37,2
1,28,11,6.03,13.16,42.34,4
1,28,12,2.6,14.08,36.78,1
1,28,13,4.96,16.16,46.03,1
1,28,14,3.2,19.82,49.55,1
1,28,15,5.9,3.18,22.1,1
1,28,16,4.89,5.43,24.42,4
1,28,17,5.37,25.97,66.54,4
1,28,18,5.37,24.54,63.68,2
1,28,19,4.65,8.88,30.8,4
1,28,20,4.06,6.14,24.05,4
1,28,21,6.01,14.2,44.38,2
1,28,22,2.27,17.38,42.66,3
1,28,23,5.05,20.37,54.65,4
1,28,24,3.56,14.99,40.67,2
1,28,25,5.52,20.97,56.86,3
1,28,26,2.32,16.66,41.33,2
1,28,27,3.7,10.57,32.13,4
1,28,28,4.64,14.06,41.14,3
1,28,29,5.01,13.34,40.5,4
1,28,30,6.52,11.63,40.34,2
1,28,31,4.27,14.61,41.44,4
1,28,32,7.7,25.67,70.97,4
1,28,33,6.13,14.16,44.56,3
1,28,34,2.97,12.2,33.82,1
1,28,35,1.38,3.28,12.54,4
1,28,36,4.27,8.05,28.32,3
1,28,37,3.6,13.87,38.52,4
1,28,38,5.41,13.98,42.65,2
1,28,39,5.04,20.08,54.05,1
1,29,0,3.99,16.01,43.64,2
1,29,1,1.47,16.69,39.56,3
1,29,2,2.33,12.86,33.75,4
1,29,3,8.54,18.47,58.39,2
1,29,4,6.43,16.02,48.93,4
1,29,5,6.56,18.63,54.43,4
1,29,6,1.37,17.21,40.38,4
1,29,7,6.02,13.26,42.52,2
1,29,8,7.5,6.67,32.54,4
1,29,9,6.29,18.01,52.61,4
